rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,hasClaim
24541,0.523,434,0,1,0,27,2,54,0,50,5,7,4,3,6,4,11,2,1
24542,0.513,460,6,0,0,32,1,58,1,50,5,15,5,1,8,3,13,1,1
24543,0.5770000000000001,271,3,0,0,32,1,40,1,50,5,4,4,3,4,1,16,2,1
24544,1.0,460,8,0,0,0,1,56,0,67,5,4,1,3,4,2,15,1,1
24545,0.192,0,1,0,1,10,1,20,0,100,5,4,4,3,4,1,16,1,1
24546,0.5,415,8,1,0,32,0,53,0,50,5,13,4,3,8,3,13,0,1
24547,0.5379999999999999,150,4,0,1,32,2,31,0,112,5,8,4,1,3,4,17,1,1
24548,0.109,248,6,1,0,34,0,39,0,61,5,12,4,3,8,3,8,2,1
24549,0.41600000000000004,573,5,1,0,39,0,75,0,50,4,10,4,3,6,4,16,1,1
24550,0.614,412,2,1,0,39,0,73,0,50,5,9,4,3,6,4,20,1,1
24551,0.7909999999999999,254,2,1,1,32,1,49,0,50,5,8,4,3,7,2,11,1,1
24552,0.17600000000000002,93,0,1,0,32,1,25,0,74,5,10,2,1,6,4,5,0,1
24553,0.002,74,0,0,1,34,1,28,0,100,5,4,4,3,3,2,18,1,1
24554,0.249,268,8,1,1,25,0,40,1,50,5,2,1,3,2,2,19,1,1
24555,0.26899999999999996,81,7,1,1,32,0,24,0,76,5,10,4,3,8,4,17,1,1
24556,0.5,443,5,0,0,34,0,55,0,50,5,10,4,3,7,5,13,1,1
24557,0.17800000000000002,240,0,0,0,34,1,47,1,51,5,6,4,3,7,2,20,1,1
24558,0.5,568,1,1,0,32,1,67,0,50,6,22,4,3,9,3,7,0,1
24559,0.33299999999999996,365,1,1,0,32,0,48,0,50,3,15,2,1,6,3,19,1,1
24560,0.141,324,1,0,1,32,0,51,0,50,1,10,4,3,8,2,15,1,1
24561,1.0,483,5,0,0,32,1,58,0,50,5,2,4,3,3,1,15,1,1
24562,0.275,308,6,1,0,32,1,43,0,95,5,8,4,3,6,4,19,1,1
24563,0.20199999999999999,181,6,0,0,32,2,40,0,62,6,13,5,1,3,0,17,1,1
24564,0.021,335,4,0,0,32,1,47,0,60,5,3,4,3,3,1,3,1,1
24565,0.9159999999999999,451,6,1,0,27,2,55,0,50,8,10,5,1,3,0,13,0,1
24566,0.25,408,2,0,0,44,2,52,0,50,4,15,4,3,5,3,17,2,1
24567,0.628,412,1,0,1,20,0,53,0,90,6,13,5,3,9,5,16,0,1
24568,1.0,169,0,1,1,44,2,32,0,52,7,16,2,1,8,5,16,2,1
24569,0.6659999999999999,158,4,0,1,32,1,35,0,85,5,3,4,3,3,1,15,0,1
24570,0.11699999999999999,429,2,1,0,0,2,54,0,50,5,14,4,3,8,3,16,1,1
24571,0.040999999999999995,430,7,1,0,32,1,54,1,50,5,12,5,1,5,3,19,0,1
24572,0.25,282,4,1,0,32,2,41,0,80,3,10,4,3,6,4,18,1,1
24573,0.777,99,2,0,0,0,2,26,0,64,5,10,4,3,7,5,18,0,1
24574,0.15,515,6,0,0,39,0,68,1,52,5,11,4,3,7,4,17,1,1
24575,0.583,224,2,0,0,32,1,37,0,80,3,11,2,1,5,5,3,2,1
24576,0.631,366,0,1,0,32,2,52,0,51,6,13,2,1,4,3,15,1,1
24577,0.7490000000000001,388,2,1,0,32,1,50,0,50,4,10,4,3,6,4,15,1,1
24578,0.583,35,4,1,0,10,1,21,0,95,6,11,4,3,4,5,16,1,1
24579,0.7490000000000001,280,1,1,0,32,2,42,0,50,3,15,4,3,9,3,9,0,1
24580,0.794,552,1,1,0,39,0,74,0,50,6,12,4,3,4,3,16,0,1
24581,0.163,156,8,1,0,32,0,45,0,95,5,8,4,1,4,5,15,1,1
24582,0.166,764,4,0,0,39,0,82,0,50,5,3,4,3,4,2,16,0,1
24583,0.41600000000000004,546,3,1,0,32,2,64,0,50,4,14,5,1,5,3,20,1,1
24584,0.083,154,1,1,1,32,2,31,0,57,5,7,2,1,4,2,2,1,1
24585,0.249,80,3,0,0,32,1,28,0,81,1,10,4,3,8,2,16,2,1
24586,0.426,121,7,0,0,32,1,36,0,100,5,4,4,3,2,1,11,1,1
24587,0.6659999999999999,216,3,1,0,32,0,36,1,72,3,14,4,3,6,3,16,1,1
24588,0.166,48,8,1,1,32,1,22,0,106,5,9,5,1,6,4,19,1,1
24589,0.785,627,1,1,0,39,0,71,0,58,5,8,4,3,6,4,7,1,1
24590,0.5,268,2,1,0,29,1,40,0,50,7,6,4,1,2,4,12,1,1
24591,0.428,290,3,0,0,32,1,44,0,50,5,9,4,3,8,4,9,1,1
24592,0.017,554,4,0,0,32,0,64,1,50,5,5,4,3,4,2,17,0,1
24593,0.207,72,3,0,0,32,1,24,0,90,5,3,4,3,3,1,16,1,1
24594,0.516,500,4,1,0,0,2,61,0,148,5,14,4,3,8,3,5,1,1
24595,0.6659999999999999,135,4,0,1,32,1,31,0,64,5,10,4,3,6,5,19,0,1
24596,0.083,430,0,1,0,32,2,60,0,72,7,8,2,1,3,4,9,1,1
24597,0.25,331,8,1,1,32,0,53,0,50,5,5,1,3,3,0,14,1,1
24598,0.897,201,5,1,0,32,1,37,0,72,3,14,2,1,5,3,20,1,1
24599,0.41600000000000004,336,5,0,0,32,0,47,0,80,5,3,4,3,3,1,16,1,1
24600,0.499,596,1,0,0,39,0,68,0,69,5,5,4,3,4,1,14,1,1
24601,0.002,259,0,0,0,25,3,51,0,53,1,14,5,3,8,4,16,2,1
24602,0.027000000000000003,611,0,1,0,39,0,72,0,50,5,13,2,1,8,5,12,0,1
24603,0.583,308,0,0,0,20,0,51,0,50,4,12,2,1,6,4,8,0,1
24604,0.083,119,6,1,1,32,1,31,0,118,5,4,4,3,3,2,11,1,1
24605,0.166,430,1,0,0,32,0,54,0,50,5,7,4,3,6,4,7,2,1
24606,0.544,116,2,1,0,32,2,27,0,72,1,9,4,3,8,2,11,1,1
24607,0.431,54,3,1,1,32,1,26,0,80,5,5,4,3,4,2,15,1,1
24608,0.054000000000000006,77,3,0,0,32,1,28,0,85,5,4,4,3,3,2,9,1,1
24609,0.25,171,1,1,1,32,0,32,0,57,5,8,2,1,5,4,5,2,1
24610,0.5,246,8,0,0,32,0,39,0,90,5,9,4,3,7,5,10,1,1
24611,0.9520000000000001,67,3,1,0,32,0,26,1,95,4,11,2,1,3,4,18,2,1
24612,0.486,191,5,1,1,32,1,34,0,56,5,12,5,3,8,4,13,1,1
24613,0.5,123,4,1,1,32,1,29,0,72,5,8,4,3,6,2,19,1,1
24614,0.040999999999999995,354,1,1,1,32,1,48,0,50,5,9,2,1,5,2,12,0,1
24615,0.33299999999999996,80,2,0,0,32,0,30,0,106,5,5,4,3,3,2,16,1,1
24616,0.525,237,1,1,0,32,1,37,0,64,3,15,2,1,6,3,19,0,1
24617,0.7490000000000001,124,6,1,1,32,1,28,0,72,5,8,4,3,5,4,14,1,1
24618,0.5,173,2,0,0,32,1,40,0,85,5,6,4,3,6,2,18,0,1
24619,0.449,501,0,1,0,34,2,59,0,50,5,8,4,3,6,4,17,1,1
24620,0.41600000000000004,422,1,1,0,32,1,54,0,50,4,9,4,3,6,4,13,2,1
24621,0.419,405,8,0,0,39,0,68,0,132,5,6,1,3,4,2,3,1,1
24622,0.106,79,4,0,1,32,1,27,0,100,5,3,4,3,3,1,17,1,1
24623,0.5,19,3,0,0,32,1,35,0,100,5,5,4,3,3,2,19,1,1
24624,0.24,438,5,0,0,32,0,67,0,50,7,2,4,3,1,1,12,1,1
24625,0.002,94,1,1,0,32,3,26,0,66,7,10,2,1,6,4,15,1,1
24626,0.7490000000000001,129,2,0,1,32,1,31,0,80,5,4,4,3,4,1,11,1,1
24627,0.512,162,2,1,1,32,1,32,0,67,5,6,2,1,4,2,19,1,1
24628,0.485,401,2,1,0,32,1,53,1,50,5,8,4,3,8,2,11,1,1
24629,0.583,490,5,0,0,39,0,59,0,50,5,5,4,3,3,2,16,1,1
24630,0.042,229,4,0,0,20,0,37,0,95,5,5,4,3,3,1,16,1,1
24631,0.6659999999999999,302,6,1,0,0,1,44,0,50,7,11,5,3,6,3,11,0,1
24632,0.5,78,3,0,1,32,1,28,0,118,5,5,4,3,3,2,16,1,1
24633,0.561,142,5,0,0,34,1,30,1,63,5,7,4,3,6,4,15,1,1
24634,0.125,641,8,0,0,39,0,75,1,50,5,7,4,3,6,4,16,1,1
24635,0.75,498,8,1,0,39,0,60,1,50,5,18,4,3,9,3,9,2,1
24636,0.6829999999999999,303,4,1,0,39,0,71,0,50,5,6,4,1,4,2,12,1,1
24637,0.71,458,8,0,0,32,1,58,1,50,5,5,1,3,5,2,7,1,1
24638,0.546,124,8,1,1,32,1,28,0,100,2,9,1,3,7,0,9,1,1
24639,0.33299999999999996,193,5,1,1,32,2,34,0,50,2,18,4,3,9,3,7,2,1
24640,0.040999999999999995,230,5,1,0,32,2,38,0,51,7,15,5,3,8,3,17,2,1
24641,0.17,358,8,0,0,32,1,62,0,50,5,7,4,3,6,5,4,1,1
24642,0.499,315,7,0,0,39,0,65,1,50,5,7,4,3,5,2,6,2,1
24643,0.33299999999999996,164,8,0,0,32,0,34,0,95,5,1,1,3,2,2,15,1,1
24644,0.6659999999999999,383,1,0,0,32,1,50,0,62,5,4,4,3,3,1,10,1,1
24645,0.539,274,8,1,0,39,0,62,0,50,5,13,5,1,7,3,13,0,1
24646,0.444,171,7,1,1,27,2,33,0,100,5,3,4,3,1,2,7,2,1
24647,0.47100000000000003,139,8,1,1,32,1,32,0,60,5,4,1,3,3,2,18,1,1
24648,0.37200000000000005,409,0,1,0,34,0,54,0,50,7,7,4,3,5,2,15,1,1
24649,0.25,306,8,1,0,32,1,48,1,76,5,9,4,3,7,5,16,1,1
24650,0.368,321,2,1,0,34,1,45,0,50,4,9,4,3,6,4,14,1,1
24651,0.25,249,6,0,1,44,2,42,0,72,5,12,4,3,8,3,7,1,1
24652,0.33,312,0,1,0,32,2,52,0,73,6,14,2,1,4,3,17,0,1
24653,0.293,520,8,1,0,32,1,64,0,50,1,21,4,3,9,3,8,2,1
24654,0.747,181,0,1,0,32,2,33,0,54,0,11,2,1,5,4,18,1,1
24655,0.021,91,2,1,1,32,0,25,0,69,5,8,4,3,8,2,16,0,1
24656,0.845,408,4,1,0,27,2,58,0,64,8,5,4,3,2,4,16,1,1
24657,0.75,317,3,0,0,32,0,44,1,50,5,9,4,3,6,4,16,0,1
24658,0.166,246,4,1,0,32,1,40,0,60,5,8,4,3,7,4,7,1,1
24659,0.166,96,1,0,1,32,2,27,0,95,5,7,2,1,5,2,4,1,1
24660,0.852,24,1,1,1,10,1,20,0,90,1,5,5,3,1,1,19,1,1
24661,0.75,339,2,0,0,34,1,50,0,50,2,15,5,3,9,3,6,2,1
24662,0.099,140,3,1,1,32,2,29,0,54,5,7,4,3,7,2,16,0,1
24663,0.41600000000000004,54,8,0,1,0,2,22,0,80,5,3,4,3,3,2,19,1,1
24664,0.381,506,0,1,0,32,2,60,0,50,5,14,4,3,9,5,16,2,1
24665,0.151,433,5,0,0,32,0,62,0,50,5,12,5,3,8,4,16,1,1
24666,0.586,60,8,0,0,32,1,26,0,76,5,3,4,3,2,2,15,0,1
24667,0.41600000000000004,306,8,1,0,44,2,47,0,90,5,10,4,3,8,4,12,0,1
24668,0.264,366,6,0,0,32,1,51,0,76,3,13,4,3,5,3,6,1,1
24669,0.155,67,8,1,1,16,2,38,0,100,8,13,5,1,0,0,17,1,1
24670,0.25,620,1,1,0,39,0,70,0,50,5,5,4,3,4,1,5,0,1
24671,0.33299999999999996,663,0,1,0,39,0,73,0,50,1,11,4,3,7,4,16,1,1
24672,0.155,240,4,0,1,34,1,40,1,61,5,3,4,3,3,1,2,1,1
24673,0.833,242,2,0,0,0,2,39,0,51,7,10,2,1,7,4,19,1,1
24674,0.496,205,2,0,0,32,1,37,0,54,5,6,4,3,6,2,17,2,1
24675,0.33299999999999996,407,6,1,0,32,1,57,0,50,5,5,4,3,3,2,5,1,1
24676,0.9159999999999999,80,6,0,1,32,1,27,0,85,5,3,4,3,2,2,19,1,1
24677,0.435,437,1,1,1,34,1,55,0,125,5,7,4,3,3,2,17,1,1
24678,0.833,422,6,0,0,32,0,66,1,50,5,13,4,3,8,5,11,2,1
24679,0.315,272,0,1,0,32,1,41,0,60,6,17,2,1,7,3,7,2,1
24680,0.517,75,7,1,0,32,0,41,0,100,6,4,1,3,1,2,18,1,1
24681,0.583,174,8,1,1,34,1,32,0,95,5,5,4,1,3,2,12,1,1
24682,0.402,200,4,1,0,25,1,35,0,50,7,12,4,3,7,5,16,1,1
24683,0.557,520,7,1,0,34,1,61,0,50,5,8,4,1,4,5,15,1,1
24684,0.978,149,5,1,0,32,1,31,0,64,3,14,5,1,5,3,10,1,1
24685,0.983,446,4,1,0,32,0,56,1,72,5,5,4,3,5,4,15,0,1
24686,0.6659999999999999,323,3,1,0,27,2,46,0,50,3,13,2,1,4,3,11,1,1
24687,0.166,277,0,1,0,25,3,42,0,50,7,10,2,1,3,0,19,1,1
24688,0.25,109,1,1,0,32,2,27,0,85,5,7,4,3,6,2,17,0,1
24689,0.002,20,0,1,0,32,1,25,0,95,5,10,4,3,8,2,17,2,1
24690,0.41600000000000004,163,0,0,0,34,1,32,0,70,5,4,4,3,4,1,15,1,1
24691,0.7559999999999999,217,4,1,1,32,1,36,0,51,5,5,4,3,6,2,20,1,1
24692,0.106,329,6,0,0,32,2,49,0,50,4,13,5,1,5,3,10,1,1
24693,0.9940000000000001,180,6,0,1,0,2,34,0,118,5,4,4,3,3,1,20,1,1
24694,0.28800000000000003,141,4,1,0,32,0,34,0,76,5,8,2,1,5,4,12,1,1
24695,0.141,433,0,0,0,32,1,56,0,68,5,10,2,1,5,2,14,1,1
24696,0.41600000000000004,522,2,1,0,32,1,61,0,50,7,16,5,3,9,5,7,0,1
24697,0.233,340,6,1,0,34,0,47,0,50,7,2,4,3,2,4,15,1,1
24698,0.228,144,8,0,1,32,1,30,0,57,5,3,1,3,2,2,15,1,1
24699,0.5,207,0,1,0,0,2,35,0,100,5,7,4,3,5,2,9,1,1
24700,0.166,522,2,0,0,34,1,63,0,74,5,9,4,3,6,4,9,1,1
24701,0.7490000000000001,43,2,1,1,32,1,41,1,90,1,14,5,3,9,4,7,0,1
24702,0.23,478,0,1,0,32,2,59,0,95,5,12,2,1,6,4,4,1,1
24703,0.036000000000000004,199,1,1,0,32,1,36,0,50,5,10,4,3,4,2,3,1,1
24704,0.203,321,7,0,1,34,0,55,0,50,5,5,4,1,3,2,13,1,1
24705,0.25,23,7,0,1,32,2,28,0,95,5,4,4,3,2,2,13,1,1
24706,0.289,184,8,1,0,32,1,33,0,85,5,7,1,3,6,4,18,1,1
24707,0.833,588,1,1,1,39,0,67,0,57,5,4,4,3,5,1,16,0,1
24708,0.583,442,4,1,0,44,2,56,0,50,2,9,4,3,7,4,9,1,1
24709,0.239,207,6,1,0,34,0,35,0,85,5,9,4,3,6,4,19,0,1
24710,0.41600000000000004,138,4,1,1,32,1,29,0,56,5,11,2,1,7,5,16,2,1
24711,0.833,446,3,0,0,39,0,61,1,50,5,4,4,3,4,1,15,1,1
24712,0.833,84,3,1,0,32,2,31,0,90,5,4,4,3,5,2,9,1,1
24713,0.41600000000000004,277,1,0,1,32,1,42,0,50,5,6,4,3,4,2,18,1,1
24714,0.079,239,6,1,0,32,1,45,0,57,5,9,4,3,7,5,19,1,1
24715,0.7490000000000001,139,3,0,0,34,2,30,0,57,4,11,2,1,5,4,17,1,1
24716,0.06,284,4,0,0,32,1,42,0,70,5,5,4,3,3,2,12,1,1
24717,0.825,132,4,0,0,32,0,30,1,72,2,5,5,3,1,1,7,1,1
24718,0.281,38,8,1,0,32,0,35,0,100,5,11,4,3,8,3,10,1,1
24719,0.9159999999999999,200,1,1,1,32,0,38,1,68,5,5,4,3,5,2,14,1,1
24720,0.39399999999999996,399,8,1,0,32,1,52,0,76,3,11,1,3,4,3,2,1,1
24721,0.33299999999999996,342,6,1,0,25,0,47,0,50,5,0,4,3,1,1,7,1,1
24722,0.083,278,8,0,1,32,1,41,1,54,5,2,4,3,2,2,20,2,1
24723,0.408,210,8,1,0,32,0,35,0,64,5,19,4,3,8,3,15,0,1
24724,0.478,209,8,1,0,32,0,58,0,56,5,12,4,1,3,5,12,1,1
24725,0.061,229,0,1,1,0,2,37,0,68,6,17,4,3,7,3,16,2,1
24726,0.426,132,0,1,1,32,1,29,0,95,5,5,4,3,3,2,20,1,1
24727,0.024,412,2,1,0,32,2,54,0,50,8,10,4,1,1,0,6,1,1
24728,0.391,494,6,1,0,29,0,59,0,50,7,15,4,3,8,5,12,0,1
24729,0.013000000000000001,123,0,0,1,32,1,28,0,76,5,9,2,1,5,4,18,1,1
24730,0.845,306,3,1,0,32,0,59,0,50,3,14,4,3,6,3,4,0,1
24731,0.22899999999999998,336,0,0,1,32,2,46,0,80,5,7,2,1,4,2,7,1,1
24732,0.41600000000000004,225,6,1,1,32,1,37,0,50,5,4,4,3,3,2,5,1,1
24733,0.4,255,8,1,0,32,1,57,0,95,5,12,4,3,7,5,20,1,1
24734,0.35200000000000004,480,3,0,0,0,2,65,0,156,5,5,4,3,4,2,5,1,1
24735,0.586,112,2,1,1,32,1,30,1,80,5,6,4,3,3,2,19,2,1
24736,0.325,155,6,1,1,32,1,31,0,85,5,8,4,1,3,4,19,1,1
24737,0.08199999999999999,410,8,1,0,38,3,55,0,50,5,20,4,3,9,3,19,0,1
24738,0.583,162,5,1,1,0,2,32,0,64,1,11,4,3,6,4,11,0,1
24739,0.75,283,7,1,0,32,0,42,0,51,5,1,4,3,1,1,20,1,1
24740,0.7490000000000001,438,5,0,0,32,1,56,0,50,5,12,4,3,8,5,16,0,1
24741,0.9159999999999999,122,3,1,1,32,1,28,0,106,5,9,2,1,5,4,18,1,1
24742,0.616,492,8,1,0,32,1,62,1,50,8,9,4,1,1,0,11,1,1
24743,0.054000000000000006,99,2,1,1,32,1,26,0,90,5,7,2,1,5,2,15,1,1
24744,0.396,79,1,1,1,32,1,26,0,100,5,9,4,3,6,2,17,1,1
24745,0.33299999999999996,287,6,1,1,34,1,44,0,50,4,11,5,1,5,4,12,0,1
24746,0.9159999999999999,568,4,1,0,0,2,65,0,58,5,8,4,3,6,2,16,1,1
24747,0.038,262,6,0,0,39,0,70,1,50,5,3,4,3,3,1,16,1,1
24748,0.2,454,2,1,0,32,0,57,0,85,5,9,4,3,7,2,7,1,1
24749,0.583,54,1,0,1,27,0,36,0,95,5,8,4,3,6,2,20,1,1
24750,0.6659999999999999,336,1,1,0,20,0,48,0,106,1,5,5,3,1,1,20,1,1
24751,0.579,186,3,0,0,32,0,37,0,95,7,2,4,3,2,1,16,1,1
24752,0.166,243,8,1,0,32,0,39,0,57,5,5,1,3,3,2,20,1,1
24753,0.9159999999999999,473,2,0,0,29,2,57,0,50,5,11,4,3,6,4,12,0,1
24754,0.408,84,8,1,1,10,1,26,0,72,5,2,1,3,1,2,11,1,1
24755,0.93,231,3,0,1,0,2,38,0,50,2,7,4,3,8,4,20,1,1
24756,0.475,119,5,1,0,32,1,34,0,68,7,9,4,3,6,4,15,1,1
24757,0.14400000000000002,195,7,0,1,32,0,56,0,100,5,6,4,3,5,4,19,1,1
24758,0.166,449,3,0,0,29,2,56,0,50,4,13,2,1,4,3,7,1,1
24759,0.083,71,4,0,0,10,1,29,0,125,5,7,2,1,5,2,17,0,1
24760,0.514,176,0,1,1,34,1,34,0,60,3,10,4,3,6,4,15,1,1
24761,0.499,93,8,1,1,32,1,26,0,90,5,5,1,3,3,4,10,1,1
24762,0.002,404,7,0,1,39,0,84,1,50,5,3,4,3,2,1,14,1,1
24763,0.899,151,8,0,0,32,0,45,1,54,5,3,4,3,2,1,17,1,1
24764,0.6659999999999999,261,8,0,0,32,0,52,0,68,5,6,4,3,5,4,14,1,1
24765,0.124,395,7,1,0,32,1,51,0,75,4,14,5,1,4,3,13,0,1
24766,0.083,197,6,1,1,32,1,34,0,55,5,3,4,3,3,1,1,1,1
24767,0.62,240,0,0,0,32,1,38,0,51,5,5,4,3,4,1,17,0,1
24768,0.823,219,0,1,0,32,1,36,0,54,5,6,2,1,4,2,16,1,1
24769,0.499,195,1,0,1,32,0,35,0,57,5,10,4,3,8,2,16,0,1
24770,0.33299999999999996,155,6,0,1,0,0,31,1,53,8,4,4,1,3,2,6,0,1
24771,0.042,98,1,0,1,10,1,27,0,64,5,7,2,1,5,2,5,1,1
24772,1.0,315,4,1,1,44,2,46,0,50,5,6,4,1,4,2,16,0,1
24773,0.7879999999999999,81,5,0,0,32,1,28,0,76,5,9,4,3,6,5,20,1,1
24774,0.345,405,0,1,0,44,1,52,0,50,5,6,4,3,4,1,16,1,1
24775,0.541,142,4,0,1,32,1,31,0,60,5,8,4,3,8,2,17,1,1
24776,0.62,240,3,1,0,5,2,38,0,50,1,15,4,3,9,5,3,0,1
24777,0.833,329,7,1,1,32,1,47,1,76,1,12,4,3,6,4,16,1,1
24778,1.0,393,1,1,0,39,0,74,0,50,5,10,2,1,7,4,17,1,1
24779,0.736,169,5,1,0,32,2,33,0,55,3,14,5,1,5,3,7,2,1
24780,0.6659999999999999,161,8,0,0,32,1,37,0,50,5,1,1,3,2,2,12,1,1
24781,0.583,218,6,0,0,32,1,37,0,62,5,8,4,3,5,2,16,1,1
24782,0.937,112,8,1,0,32,0,41,0,100,5,7,1,3,5,4,19,1,1
24783,0.499,316,1,1,1,32,0,46,0,50,6,13,2,1,4,0,16,2,1
24784,0.5,383,7,1,1,32,1,50,0,50,5,4,4,3,3,2,17,1,1
24785,0.33299999999999996,190,0,1,1,0,2,34,0,64,5,8,2,1,5,2,15,1,1
24786,0.249,41,2,0,1,10,1,21,0,85,5,7,2,1,4,2,13,1,1
24787,0.087,165,8,0,1,32,1,33,0,80,5,4,1,3,5,2,13,0,1
24788,0.31,516,1,1,0,39,0,78,0,90,5,6,4,3,5,2,12,1,1
24789,0.6659999999999999,228,0,1,0,28,2,53,0,64,8,12,2,1,3,0,10,1,1
24790,1.0,458,7,1,0,32,2,56,0,50,7,16,4,1,6,3,18,0,1
24791,0.6659999999999999,100,6,1,1,32,1,31,0,72,5,8,2,1,4,4,13,1,1
24792,0.057999999999999996,454,0,1,0,39,0,74,0,50,5,8,2,1,5,2,14,0,1
24793,0.9159999999999999,228,6,0,0,32,1,37,0,76,5,6,4,3,4,4,19,2,1
24794,0.455,93,1,0,1,32,1,26,0,100,1,9,4,3,5,1,17,1,1
24795,0.348,160,8,1,0,32,1,47,0,132,5,11,5,1,5,3,18,1,1
24796,0.33299999999999996,182,1,1,0,34,1,33,0,60,4,8,4,3,5,4,13,0,1
24797,0.5920000000000001,617,3,1,0,32,0,69,0,50,5,6,4,3,6,2,7,1,1
24798,0.03,242,3,0,1,25,1,39,0,50,3,9,4,3,6,4,10,1,1
24799,0.083,101,2,1,0,32,1,36,0,68,5,7,4,3,6,2,19,1,1
24800,0.18,206,8,1,0,32,0,35,0,60,5,5,4,1,2,4,18,1,1
24801,0.071,398,1,1,0,32,2,52,0,50,2,15,2,1,8,5,17,0,1
24802,0.499,714,5,1,0,39,0,80,0,57,5,16,4,3,9,3,8,2,1
24803,0.107,57,7,0,1,32,0,22,0,80,5,5,5,1,4,2,6,1,1
24804,0.083,580,3,0,0,39,0,71,1,54,5,4,4,3,3,2,17,1,1
24805,0.33299999999999996,244,1,1,0,0,1,40,0,64,7,18,4,3,9,3,20,0,1
24806,0.083,89,2,1,0,32,1,25,0,100,8,13,2,1,0,0,20,1,1
24807,0.7020000000000001,184,3,0,1,32,1,34,0,54,5,7,4,3,6,2,17,1,1
24808,0.741,572,1,1,0,39,0,66,0,50,5,16,4,3,9,3,7,0,1
24809,0.25,540,8,1,0,39,0,63,0,50,5,2,1,3,2,2,13,1,1
24810,0.833,18,5,1,0,27,2,28,0,125,8,6,4,1,1,4,20,2,1
24811,0.5539999999999999,352,8,0,0,32,2,47,0,50,2,12,4,3,8,5,14,0,1
24812,0.27,174,0,1,0,28,1,42,0,64,8,11,2,1,1,0,17,1,1
24813,0.41600000000000004,162,0,1,0,32,1,31,0,68,5,11,2,1,8,4,8,1,1
24814,0.8590000000000001,779,8,0,0,39,0,88,0,72,5,7,1,3,5,4,17,1,1
24815,0.002,451,4,1,0,39,0,81,1,50,5,10,4,3,8,5,16,0,1
24816,0.25,69,3,0,0,32,0,30,1,100,5,8,4,3,3,5,19,2,1
24817,0.25,212,4,0,0,20,0,36,1,85,5,4,4,3,2,1,8,1,1
24818,0.6659999999999999,409,7,1,0,32,1,52,0,51,5,9,4,3,5,5,8,1,1
24819,0.5770000000000001,206,0,1,0,32,2,36,0,50,6,23,4,3,9,3,16,2,1
24820,0.249,158,2,0,1,32,1,32,0,50,5,7,4,3,7,2,15,0,1
24821,0.054000000000000006,77,3,0,0,32,1,28,0,85,5,4,4,3,3,2,9,1,1
24822,0.9159999999999999,722,2,1,0,39,0,78,0,50,4,10,4,3,5,4,7,0,1
24823,0.431,276,4,0,0,39,0,63,0,100,5,0,4,3,1,1,16,1,1
24824,0.42200000000000004,287,0,0,0,32,1,42,0,50,5,5,4,3,4,2,18,1,1
24825,0.764,222,2,1,0,34,1,36,0,50,5,8,2,1,5,2,3,1,1
24826,0.7490000000000001,438,1,1,0,0,2,57,0,64,5,10,2,1,5,2,16,2,1
24827,0.129,234,7,0,0,0,2,41,0,50,5,5,4,3,4,2,20,1,1
24828,0.5,233,0,1,0,32,2,39,0,50,5,10,4,3,8,2,8,1,1
24829,0.311,54,1,1,1,10,1,22,0,95,5,7,2,1,4,2,12,2,1
24830,0.304,261,7,1,0,27,2,39,0,64,8,7,4,1,4,4,2,1,1
24831,0.435,89,3,0,0,32,1,29,1,95,5,3,4,3,4,2,15,1,1
24832,0.053,409,7,1,0,34,1,51,0,50,4,13,4,3,5,3,2,1,1
24833,0.7490000000000001,264,2,0,0,32,0,40,0,100,5,10,2,1,7,4,16,1,1
24834,0.617,344,2,0,0,34,1,47,0,57,5,5,4,3,4,2,12,1,1
24835,0.155,240,4,0,1,34,1,40,1,61,5,3,4,3,3,1,2,1,1
24836,0.38799999999999996,406,7,1,0,32,1,54,0,106,5,3,4,1,2,2,13,1,1
24837,0.728,182,5,1,0,32,1,36,0,95,8,6,4,1,1,4,3,1,1
24838,0.21100000000000002,259,2,1,1,27,2,39,0,80,8,6,2,1,2,4,4,1,1
24839,0.040999999999999995,412,6,1,0,44,2,52,0,66,6,16,5,1,3,3,10,2,1
24840,0.006,256,4,0,0,32,0,51,0,90,4,12,4,3,5,4,13,1,1
24841,0.25,145,7,0,0,32,2,30,0,50,5,10,4,1,5,5,19,1,1
24842,0.262,543,1,0,1,0,2,70,0,50,5,3,4,3,4,2,16,1,1
24843,0.7490000000000001,460,6,1,0,0,2,56,0,50,4,13,5,1,5,3,17,1,1
24844,0.166,568,7,1,0,39,0,77,0,50,5,6,4,3,5,2,12,1,1
24845,0.083,332,3,1,0,32,1,57,0,62,5,6,2,1,4,2,17,1,1
24846,1.0,241,7,1,0,32,0,38,1,50,5,9,4,3,5,5,15,2,1
24847,0.6659999999999999,640,1,1,0,39,0,72,0,50,5,14,2,1,8,5,16,2,1
24848,0.205,87,1,1,0,32,1,28,0,95,5,2,4,3,3,1,18,1,1
24849,0.166,118,1,0,1,32,1,28,0,65,5,2,4,3,3,1,17,1,1
24850,0.579,328,6,1,0,32,1,62,0,62,5,10,5,1,6,5,18,0,1
24851,0.083,331,2,1,0,32,1,47,0,52,5,12,4,3,8,5,8,2,1
24852,0.9159999999999999,259,0,1,0,0,2,40,0,51,1,5,5,3,1,1,6,2,1
